事務室,-12.644409151386153,1.5319796452461112,-2.5049854182848628,0.015427018284884207
事務室,-12.885697682846343,2.0056183287076887,-2.5049854182848628,0.015427018284884207
事務室,-15.123098416755315,1.3280062353182747,-2.5049854182848628,0.015427018284884207
事務室,-10.066606477101194,2.30891592008626,-2.5049854182848628,0.015427018284884207
事務室,-9.359038761263474,3.8304277509548497,-2.5049854182848628,0.015427018284884207
事務室,-9.760394392285978,4.509354335756317,-2.5049854182848628,0.015427018284884207
事務室,-11.613163290996553,2.9338386569203942,-2.5049854182848628,0.015427018284884207
事務室,-6.930353039001695,5.299000903736013,-2.5049854182848628,0.015427018284884207
事務室,-29.70414415822704,0.9705112034444956,-5.0099708365697255,0.030854036569768414
事務室,-29.68425742385994,1.2235572512316635,-5.0099708365697255,0.030854036569768414
事務室,-32.23454275696075,0.7655294683269473,-5.0099708365697255,0.030854036569768414
事務室,-26.727617427960976,1.4166893057903638,-5.0099708365697255,0.030854036569768414
事務室,-23.521134054425627,2.313129287498335,-5.0099708365697255,0.030854036569768414
事務室,-23.675762804505634,2.762028986229273,-5.0099708365697255,0.030854036569768414
事務室,-26.238608663051025,2.0560060040538497,-5.0099708365697255,0.030854036569768414
事務室,-20.56630244357783,3.069092755301812,-5.0099708365697255,0.030854036569768414
事務室,-65.68498235597009,0.21336188371630527,-10.019941673139451,0.06170807313953683
事務室,-65.45196844395008,0.2720627811914232,-10.019941673139451,0.06170807313953683
事務室,-68.27139718283235,0.10179719502351905,-10.019941673139451,0.06170807313953683
事務室,-62.4792876519467,0.3671379595297486,-10.019941673139451,0.06170807313953683
事務室,-58.63566121913868,1.3464093506393082,-10.019941673139451,0.06170807313953683
事務室,-58.56136858169366,1.5502287804261763,-10.019941673139451,0.06170807313953683
事務室,-61.096065058957684,1.1229838606404143,-10.019941673139451,0.06170807313953683
事務室,-55.661152988757976,1.7223840911140902,-10.019941673139451,0.06170807313953683
社員食堂,-3.993103261083735,1.3191742871274366,-1.6804290016698564,0.012718826384349246
社員食堂,-3.5917687312709656,1.547567276586235,-1.6425227034687964,0.013324420655386271
社員食堂,-5.136539801836044,0.5211008218103443,-1.6920254294167472,0.01310630168816685
社員食堂,-2.4902987818874114,2.0581196362786063,-1.6132857324284078,0.013501288512379707
社員食堂,-3.0667212625382603,2.93015026763081,-1.6579136061780477,0.013069152816504729
社員食堂,-2.789730975437502,3.1806467597941084,-1.6285937094298513,0.013510906742396047
社員食堂,-3.788216143315359,1.436891719637884,-1.6649386514297697,0.013319064804466362
社員食堂,-1.8378800922166891,3.9729955581674816,-1.6070837689474236,0.013672235479738011
社員食堂,-8.415086644318876,1.012264685072946,-3.373733495161737,0.025664739701615952
社員食堂,-8.015982844049578,1.186353979397348,-3.3294211968072607,0.026330305103600526
社員食堂,-9.944978637834469,0.37934405843220004,-3.405680623600518,0.02614218812377021
社員食堂,-6.3193395948527495,1.567106085394887,-3.273140613778219,0.026619419729966877
社員食堂,-6.186879300272608,2.650377331993675,-3.3047399916599582,0.0263429464479245
社員食堂,-5.850074533118293,2.892927204316309,-3.2694227692015576,0.026896816865628045
社員食堂,-7.191650353503682,1.461720735274656,-3.3173320497822636,0.026711701259629628
社員食堂,-4.555111256171185,3.55771386940223,-3.2315948701699932,0.027155732665567693
社員食堂,-19.064005878286334,0.4388500451972513,-6.853179699829926,0.05139851461103921
社員食堂,-18.647090812099638,0.49732161113194234,-6.809768980991356,0.0521088720373387
社員食堂,-21.071785770963217,0.1215337409110639,-6.909291517382175,0.05194101920822091
社員食堂,-16.464544913370137,0.719237016130519,-6.722974568644036,0.052455611371645866
社員食堂,-15.334255126980077,1.685361385435269,-6.682134337112474,0.05240368123464768
社員食堂,-14.96024053788909,1.8445480638937601,-6.639361144680688,0.05308197250869161
社員食堂,-16.737435742164386,0.9196900164586782,-6.716833110187389,0.052899530423493164
社員食堂,-13.172556637163058,2.200956337573635,-6.5741403593526275,0.053392828653695934
中央監視室,-79.84976192171145,0.0,-8.69607101828465,0.014275018284876151
中央監視室,-79.42775063623093,0.0,-8.69607101828465,0.014275018284876151
中央監視室,-83.32096921806355,0.0,-8.69607101828465,0.014275018284876151
中央監視室,-75.59338023019475,0.0,-8.69607101828465,0.014275018284876151
中央監視室,-71.99211785011967,0.0,-8.69607101828465,0.014275018284876151
中央監視室,-71.50293035428028,0.0,-8.69607101828465,0.014275018284876151
中央監視室,-76.0163230439533,0.0,-8.69607101828465,0.014275018284876151
中央監視室,-67.05797409151803,0.0,-8.69607101828465,0.014275018284876151
中央監視室,-169.81587005987117,0.0,-17.3921420365693,0.028550036569752302
中央監視室,-169.41982417730648,0.0,-17.3921420365693,0.028550036569752302
中央監視室,-173.07362354325613,0.0,-17.3921420365693,0.028550036569752302
中央監視室,-165.8213153028713,0.0,-17.3921420365693,0.028550036569752302
中央監視室,-160.0365695606138,0.0,-17.3921420365693,0.028550036569752302
中央監視室,-159.59326639812065,0.0,-17.3921420365693,0.028550036569752302
中央監視室,-163.68316132804216,0.0,-17.3921420365693,0.028550036569752302
中央監視室,-155.56530337909243,0.0,-17.3921420365693,0.028550036569752302
中央監視室,-349.2127998503405,0.0,-34.7842840731386,0.057100073139504604
中央監視室,-348.8474797812887,0.0,-34.7842840731386,0.057100073139504604
中央監視室,-352.2177774832797,0.0,-34.7842840731386,0.057100073139504604
中央監視室,-345.52816498015227,0.0,-34.7842840731386,0.057100073139504604
中央監視室,-339.95506820408514,0.0,-34.7842840731386,0.057100073139504604
中央監視室,-339.5743894861545,0.0,-34.7842840731386,0.057100073139504604
